LebwohlLasher4.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.362, Time: 0.547680 s
         9254410 function calls (8756850 primitive calls) in 4.383 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 model.py:589(global_cache)
      494    0.000    0.000    0.000    0.000 enum.py:239(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:994(CheckButtons)
       53    0.000    0.000    0.000    0.000 controlflow.py:453(intersect)
        3    0.000    0.000    0.000    0.000 byteflow.py:763(op_POP_JUMP_FORWARD_IF_TRUE)
      268    0.000    0.000    0.000    0.000 event.py:262(__init__)
        5    0.000    0.000    0.000    0.000 npydecl.py:444(parse_shape)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:1133(__init__)
       29    0.000    0.000    0.000    0.000 __init__.py:1332(_to_unmasked_float_array)
      444    0.000    0.000    0.000    0.000 abstract.py:491(initial_value)
        7    0.000    0.000    0.000    0.000 __init__.py:815(mtime)
        4    0.000    0.000    0.000    0.000 builder.py:818(switch)
        1    0.000    0.000    0.000    0.000 axis.py:36(Tick)
        1    0.000    0.000    0.000    0.000 arrayobj.py:5660(np_concatenate_typer)
       41    0.000    0.000    0.000    0.000 enum.py:358(__init__)
        2    0.000    0.000    0.000    0.000 array_exprs.py:144(_handle_matches)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.000    0.000 _enums.py:119(CapStyle)
       20    0.000    0.000    0.000    0.000 core.py:959(reset_cache)
        1    0.000    0.000    0.000    0.000 context.py:25(NRTContext)
        1    0.000    0.000    0.000    0.000 targets.py:180(from_default_triple)
        1    0.000    0.000    0.000    0.000 backend_bases.py:151(RendererBase)
        1    0.000    0.000    0.000    0.000 pythonapi.py:161(PythonAPI)
       40    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
       82    0.000    0.000    0.000    0.000 npyimpl.py:465(_KernelImpl)
      316    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        1    0.000    0.000    0.000    0.000 emitter.py:1(<module>)
       20    0.000    0.000    0.000    0.000 builtins.py:129(none_equality)
        1    0.000    0.000    0.000    0.000 __init__.py:873(Handler)
      144    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
       47    0.000    0.000    0.000    0.000 nrt.py:61(library)
       18    0.000    0.000    0.000    0.000 module.py:122(<listcomp>)
      243    0.000    0.000    0.000    0.000 controlflow.py:700(<genexpr>)
        4    0.000    0.000    0.000    0.000 instructions.py:293(<listcomp>)
        2    0.000    0.000    0.000    0.000 listobject.py:689(_gen_getitem)
      174    0.000    0.000    0.000    0.000 typeinfer.py:1005(_mangle_arg_name)
       29    0.000    0.000    0.000    0.000 scalars.py:18(parse_integer_bitwidth)
       13    0.000    0.000    0.000    0.000 builder.py:159(wrap)
        5    0.000    0.000    0.000    0.000 builder.py:851(ret_void)
        1    0.000    0.000    0.000    0.000 builtins.py:370(<listcomp>)
        4    0.000    0.000    0.000    0.000 models.py:197(as_data)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1157(_make_netmask)
        1    0.000    0.000    0.000    0.000 geo.py:339(MollweideAxes)
      343    0.000    0.000    0.000    0.000 typeinfer.py:694(get_call_signature)
      370    0.000    0.000    0.000    0.000 models.py:245(from_data)
        2    0.000    0.000    0.000    0.000 hashing.py:566(_gen_siphash)
        1    0.000    0.000    0.000    0.000 event.py:50(EventStatus)
       28    0.000    0.000    0.000    0.000 pathlib.py:877(_make_child_relpath)
        1    0.000    0.000    0.000    0.000 castgraph.py:6(Conversion)
        4    0.000    0.000    0.000    0.000 builtins.py:906(generic)
        2    0.000    0.000    0.000    0.000 arraydecl.py:518(resolve_ravel)
        2    0.000    0.000    0.000    0.000 npyfuncs.py:370(_generate_logaddexp)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        9    0.000    0.000    0.000    0.000 byteflow.py:1011(op_STORE_SUBSCR)
        1    0.000    0.000    0.000    0.000 ExifTags.py:340(<dictcomp>)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:20(<dictcomp>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
       10    0.000    0.000    0.000    0.000 npyimpl.py:481(<listcomp>)
      290    0.000    0.000    0.000    0.000 byteflow.py:1878(blocks)
        1    0.000    0.000    0.000    0.000 model.py:316(build_backend_type)
        1    0.000    0.000    0.000    0.000 typedlist.py:193(List)
       75    0.000    0.000    0.000    0.000 types.py:164(__init__)
      178    0.000    0.000    0.000    0.000 typeinfer.py:191(__init__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:449(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 threading.py:1402(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:41(Abs)
    21/13    0.000    0.000    0.000    0.000 model.py:81(__hash__)
       35    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
        6    0.000    0.000    0.000    0.000 array_exprs.py:306(_legalize_parameter_names)
        1    0.000    0.000    0.000    0.000 records.py:308(recarray)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
      131    0.000    0.000    0.000    0.000 core.py:1711(set_whitespace_chars)
       35    0.000    0.000    0.000    0.000 imputils.py:187(user_function)
        3    0.000    0.000    0.000    0.000 npyimpl.py:108(as_values)
        1    0.000    0.000    0.000    0.000 retarget.py:1(<module>)
      156    0.000    0.000    0.000    0.000 core.py:1924(__hash__)
      387    0.000    0.000    0.000    0.000 contextlib.py:431(__enter__)
       20    0.000    0.000    0.000    0.000 dataclasses.py:827(_set_new_attribute)
      323    0.000    0.000    0.000    0.000 cgutils.py:234(_cast_member_from_value)
       12    0.000    0.000    0.000    0.000 base.py:664(get_value_as_argument)
        1    0.000    0.000    0.000    0.000 __init__.py:570(get_data_path)
       94    0.000    0.000    0.000    0.000 analysis.py:375(Unknown)
      264    0.000    0.000    0.000    0.000 base.py:803(get_dummy_type)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        9    0.000    0.000    0.000    0.000 npyimpl.py:283(<genexpr>)
       11    0.000    0.000    0.000    0.000 _compiler.py:389(_bytes_to_codes)
       17    0.000    0.000    0.000    0.000 imputils.py:329(<listcomp>)
      282    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:305(_compile_repl)
        1    0.000    0.000    0.000    0.000 core.py:4757(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 backend_managers.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _compiler.py:405(_generate_overlap_table)
        3    0.000    0.000    0.000    0.000 __init__.py:197(caching_module_getattr)
        2    0.000    0.000    0.000    0.000 passmanagers.py:87(create_module_pass_manager)
       21    0.000    0.000    0.000    0.000 dataclasses.py:449(_field_init)
       29    0.000    0.000    0.000    0.000 byteflow.py:1143(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:376(<listcomp>)
       19    0.000    0.000    0.000    0.000 common.py:28(__init__)
       10    0.000    0.000    0.000    0.000 npytypes.py:545(can_convert_to)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1370(MouseButton)
        1    0.000    0.000    0.000    0.000 core.py:227(update_user_library)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
       23    0.000    0.000    0.000    0.000 containers.py:85(__init__)
      263    0.000    0.000    0.000    0.000 byteflow.py:1690(terminate)
        1    0.000    0.000    0.000    0.000 misc.py:540(UnicodeIteratorType)
        2    0.000    0.000    0.000    0.000 npyfuncs.py:1558(np_real_isnan_impl)
       47    0.000    0.000    0.000    0.000 controlflow.py:499(<dictcomp>)
       84    0.000    0.000    0.000    0.000 templates.py:1296(<genexpr>)
        2    0.000    0.000    0.000    0.000 pathlib.py:1111(mkdir)
        1    0.000    0.000    0.000    0.000 legend_handler.py:505(HandlerPathCollection)
      141    0.000    0.000    0.000    0.000 inline_closurecall.py:803(debug_print)
        6    0.000    0.000    0.000    0.000 pathlib.py:1008(stat)
       16    0.000    0.000    0.000    0.000 typeconv.py:57(set_promote)
        1    0.000    0.000    0.000    0.000 __init__.py:805(zip_children)
       52    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
        1    0.000    0.000    0.000    0.000 _globals.py:93(_CopyMode)
        1    0.000    0.000    0.000    0.000 passmanagers.py:95(RefPruneSubpasses)
       24    0.000    0.000    0.000    0.000 functions.py:414(<listcomp>)
       11    0.000    0.000    0.000    0.000 __init__.py:65(check_isinstance)
      219    0.000    0.000    0.000    0.000 templates.py:1254(Template)
        5    0.000    0.000    0.000    0.000 listobj.py:121(incref_value)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
       49    0.000    0.000    0.000    0.000 codegen.py:880(_object_compiled_hook)
        1    0.000    0.000    0.000    0.000 builtins.py:377(<listcomp>)
        1    0.000    0.000    0.000    0.000 passmanagers.py:358(add_jump_threading_pass)
       47    0.000    0.000    0.000    0.000 controlflow.py:465(<dictcomp>)
        3    0.000    0.000    0.000    0.000 npyimpl.py:116(<listcomp>)
      236    0.000    0.000    0.000    0.000 cpu.py:113(codegen)
        1    0.000    0.000    0.000    0.000 geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 unicode.py:111(<listcomp>)
      238    0.000    0.000    0.000    0.000 functions.py:505(key)
       65    0.000    0.000    0.000    0.000 values.py:489(<listcomp>)
        1    0.000    0.000    0.000    0.000 geo.py:248(AitoffAxes)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
       24    0.000    0.000    0.000    0.000 typeinfer.py:550(_is_array_not_precise)
        8    0.000    0.000    0.000    0.000 context.py:44(_check_null_result)
      193    0.000    0.000    0.000    0.000 interpreter.py:1749(code_names)
       65    0.000    0.000    0.000    0.000 inspect.py:310(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 geo.py:409(LambertAxes)
       73    0.000    0.000    0.000    0.000 dispatcher.py:295(_make_finalizer)
        1    0.000    0.000    0.000    0.000 _sputils.py:1(<module>)
        3    0.000    0.000    0.000    0.000 models.py:203(as_return)
        1    0.000    0.000    0.000    0.000 numeric.py:858(outer)
        6    0.000    0.000    0.000    0.000 deprecation.py:363(<listcomp>)
        1    0.000    0.000    0.000    0.000 pythonapi.py:620(number_float)
       12    0.000    0.000    0.000    0.000 __init__.py:273(get_aliased_and_aliases)
       58    0.000    0.000    0.000    0.000 ir.py:854(__init__)
        2    0.000    0.000    0.000    0.000 passmanagers.py:660(__init__)
        7    0.000    0.000    0.000    0.000 ir.py:517(static_getitem)
        1    0.000    0.000    0.000    0.000 pylowering.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:516(HandlerCircleCollection)
       47    0.000    0.000    0.000    0.000 inline_closurecall.py:73(__init__)
      335    0.000    0.000    0.000    0.000 models.py:346(has_nrt_meminfo)
        7    0.000    0.000    0.000    0.000 _matrix.py:142(_array_doc_to_matrix)
       88    0.000    0.000    0.000    0.000 dispatcher.py:263(<genexpr>)
      196    0.000    0.000    0.000    0.000 controlflow.py:283(<listcomp>)
        2    0.000    0.000    0.000    0.000 _dtype.py:34(__str__)
        1    0.000    0.000    0.000    0.000 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
      7/3    0.000    0.000    0.000    0.000 array_exprs.py:266(_arr_expr_to_ast)
       76    0.000    0.000    0.000    0.000 context.py:642(keyfunc)
      101    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 passmanagers.py:382(add_instruction_combining_pass)
        3    0.000    0.000    0.000    0.000 dispatcher.py:858(_numba_type_)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1884(Affine2D)
       53    0.000    0.000    0.000    0.000 arrayobj.py:511(<genexpr>)
        1    0.000    0.000    0.000    0.000 zipfile.py:2390(__init__)
       13    0.000    0.000    0.000    0.000 enum.py:1359(_iter_member_by_def_)
        5    0.000    0.000    0.000    0.000 listobj.py:125(decref_value)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4828(array_asfortranarray)
        4    0.000    0.000    0.000    0.000 base.py:797(<listcomp>)
       43    0.000    0.000    0.000    0.000 __init__.py:228(_acquireLock)
      178    0.000    0.000    0.000    0.000 types.py:481(packed)
       19    0.000    0.000    0.000    0.000 misc.py:286(__init__)
       52    0.000    0.000    0.000    0.000 functools.py:966(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:867(Barbs)
       47    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:156(Resampling)
      364    0.000    0.000    0.000    0.000 enum.py:1249(value)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
       44    0.000    0.000    0.000    0.000 core.py:1844(set_name)
      196    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        6    0.000    0.000    0.000    0.000 scalars.py:108(can_convert_to)
        1    0.000    0.000    0.000    0.000 composer.py:1(<module>)
       30    0.000    0.000    0.000    0.000 lowering.py:1351(<listcomp>)
        1    0.000    0.000    0.000    0.000 nodes.py:1(<module>)
      220    0.000    0.000    0.000    0.000 models.py:447(get_value_type)
       33    0.000    0.000    0.000    0.000 typing.py:2412(get_origin)
        1    0.000    0.000    0.000    0.000 testing.py:15(pyparsing_test)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:526(_get_protocol_attrs)
       47    0.000    0.000    0.000    0.000 utils.py:238(pop)
        6    0.000    0.000    0.000    0.000 npytypes.py:337(_compute_layout)
      224    0.000    0.000    0.000    0.000 ffi.py:130(__init__)
       68    0.000    0.000    0.000    0.000 ir.py:872(__init__)
       42    0.000    0.000    0.000    0.000 byteflow.py:1508(__eq__)
        1    0.000    0.000    0.000    0.000 compiler.py:42(Flags)
      285    0.000    0.000    0.000    0.000 models.py:248(from_argument)
        1    0.000    0.000    0.000    0.000 numbers.py:399(int_and_impl)
       31    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.000    0.000 codegen.py:1396(_customize_tm_features)
        1    0.000    0.000    0.000    0.000 dictdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:234(<listcomp>)
       91    0.000    0.000    0.000    0.000 compiler_machinery.py:36(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3596(ParseExpression)
       49    0.000    0.000    0.000    0.000 codegen.py:893(_object_getbuffer_hook)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
      252    0.000    0.000    0.000    0.000 context.py:21(_dispose)
        2    0.000    0.000    0.000    0.000 byteflow.py:1132(op_UNPACK_SEQUENCE)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 ExifTags.py:343(Interop)
        1    0.000    0.000    0.000    0.000 initfini.py:64(_version_info)
        3    0.000    0.000    0.000    0.000 core.py:1613(__invert__)
       11    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
       37    0.000    0.000    0.000    0.000 inspect.py:2801(__eq__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:630(float_as_double)
        1    0.000    0.000    0.000    0.000 numbers.py:387(int_shr_impl)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6753(refer_to_array_attribute)
        3    0.000    0.000    0.000    0.000 extending.py:245(overload_classmethod)
       31    0.000    0.000    0.000    0.000 containers.py:476(__repr__)
      240    0.000    0.000    0.000    0.000 npytypes.py:350(key)
        1    0.000    0.000    0.000    0.000 zipfile.py:2266(make)
        2    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
       94    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        1    0.000    0.000    0.000    0.000 backend_bases.py:2952(_Mode)
       18    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
      315    0.000    0.000    0.000    0.000 types.py:155(_to_string)
      290    0.000    0.000    0.000    0.000 models.py:349(get_nrt_meminfo)
       41    0.000    0.000    0.000    0.000 enum.py:961(_find_data_repr_)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
       31    0.000    0.000    0.000    0.000 abstract.py:338(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:295(<listcomp>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        8    0.000    0.000    0.000    0.000 scalars.py:46(cast_python_value)
        2    0.000    0.000    0.000    0.000 __init__.py:187(__getattr__)
        1    0.000    0.000    0.000    0.000 codegen.py:1325(_get_host_cpu_features)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1723(_MathStyle)
       41    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
      243    0.000    0.000    0.000    0.000 dispatcher.py:108(normal_handler)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3472(<listcomp>)
        2    0.000    0.000    0.000    0.000 typing.py:2857(<dictcomp>)
        8    0.000    0.000    0.000    0.000 models.py:1243(handle_bound_function)
        1    0.000    0.000    0.000    0.000 Image.py:147(Transform)
        4    0.000    0.000    0.000    0.000 inspect.py:3055(_hash_basis)
      212    0.000    0.000    0.000    0.000 misc.py:303(key)
        1    0.000    0.000    0.000    0.000 serializer.py:1(<module>)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 caching.py:710(make_library_cache)
       13    0.000    0.000    0.000    0.000 ir.py:748(__str__)
        6    0.000    0.000    0.000    0.000 models.py:540(<listcomp>)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
        1    0.000    0.000    0.000    0.000 consts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:351(IFD)
      134    0.000    0.000    0.000    0.000 bytecode.py:229(<genexpr>)
        2    0.000    0.000    0.000    0.000 platform.py:956(machine)
       39    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       28    0.000    0.000    0.000    0.000 ir.py:1053(__init__)
       63    0.000    0.000    0.000    0.000 imputils.py:144(_decorate_getattr)
        2    0.000    0.000    0.000    0.000 pathlib.py:313(select_from)
        2    0.000    0.000    0.000    0.000 numbers.py:835(real_ne_impl)
       47    0.000    0.000    0.000    0.000 context.py:108(__init__)
        3    0.000    0.000    0.000    0.000 core.py:4739(__init__)
        1    0.000    0.000    0.000    0.000 optional.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listdecl.py:30(ListAttribute)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3356(subiters)
        2    0.000    0.000    0.000    0.000 ir_utils.py:368(replace_vars_stmt)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
      138    0.000    0.000    0.000    0.000 cycler.py:239(__iter__)
      124    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(polyval)
       10    0.000    0.000    0.000    0.000 core.py:4430(_generateDefaultName)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        9    0.000    0.000    0.000    0.000 typeinfer.py:1415(typeof_setitem)
        1    0.000    0.000    0.000    0.000 arraymath.py:4098(_corr_conv_Mode)
       16    0.000    0.000    0.000    0.000 core.py:2820(parseImpl)
        1    0.000    0.000    0.000    0.000 _parser.py:999(parse_template)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
       78    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       22    0.000    0.000    0.000    0.000 npydecl.py:266(generic)
        1    0.000    0.000    0.000    0.000 codegen.py:1426(get_host_cpu_features)
       17    0.000    0.000    0.000    0.000 ir.py:1326(verify)
        1    0.000    0.000    0.000    0.000 imputils.py:300(RefType)
        1    0.000    0.000    0.000    0.000 ctypes_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyfuncs.py:1587(np_real_isfinite_impl)
        2    0.000    0.000    0.000    0.000 typing.py:343(_tp_cache)
        1    0.000    0.000    0.000    0.000 plyparser.py:1(<module>)
        9    0.000    0.000    0.000    0.000 numpy_support.py:232(select_array_wrapper)
       36    0.000    0.000    0.000    0.000 __init__.py:478(<genexpr>)
      171    0.000    0.000    0.000    0.000 abstract.py:439(literal_value)
        1    0.000    0.000    0.000    0.000 core.py:2890(Regex)
       87    0.000    0.000    0.000    0.000 typeinfer.py:708(__init__)
       16    0.000    0.000    0.000    0.000 functools.py:89(_gt_from_lt)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
       47    0.000    0.000    0.000    0.000 bytecode.py:18(get_function_object)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:298(<listcomp>)
        4    0.000    0.000    0.000    0.000 builtins.py:900(_unify_minmax)
        1    0.000    0.000    0.000    0.000 figure.py:2157(SubFigure)
        9    0.000    0.000    0.000    0.000 arrayobj.py:4221(_check_const_str_dtype)
       46    0.000    0.000    0.000    0.000 castgraph.py:62(__iter__)
      243    0.000    0.000    0.000    0.000 values.py:342(bitcast)
       13    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
       22    0.000    0.000    0.000    0.000 __init__.py:222(__getattr__)
        1    0.000    0.000    0.000    0.000 abc.py:14(ResourceReader)
       65    0.000    0.000    0.000    0.000 types.py:493(__len__)
        1    0.000    0.000    0.000    0.000 patches.py:962(StepPatch)
        1    0.000    0.000    0.000    0.000 cgutils.py:406(insert_pure_function)
        1    0.000    0.000    0.000    0.000 backend_bases.py:757(GraphicsContextBase)
       14    0.000    0.000    0.000    0.000 deprecation.py:350(<genexpr>)
       42    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        4    0.000    0.000    0.000    0.000 instructions.py:277(__init__)
       38    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        1    0.000    0.000    0.000    0.000 axis.py:2228(XAxis)
       47    0.000    0.000    0.000    0.000 errors.py:462(__init__)
        1    0.000    0.000    0.000    0.000 _svds.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:3399(__init__)
      155    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
       47    0.000    0.000    0.000    0.000 core.py:2345(parseImpl)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 callwrapper.py:1(<module>)
       12    0.000    0.000    0.000    0.000 inspect.py:2839(args)
        6    0.000    0.000    0.000    0.000 deprecation.py:506(suppress_matplotlib_deprecation_warning)
        3    0.000    0.000    0.000    0.000 rangeobj.py:17(make_range_iterator)
        1    0.000    0.000    0.000    0.000 ticker.py:2251(LogLocator)
        2    0.000    0.000    0.000    0.000 typing.py:348(decorator)
       76    0.000    0.000    0.000    0.000 typing.py:895(__eq__)
        1    0.000    0.000    0.000    0.000 __init__.py:264(_reset_cache)
        2    0.000    0.000    0.000    0.000 models.py:739(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:144(_check_size)
       48    0.000    0.000    0.000    0.000 llvm_pass_timings.py:288(__init__)
        3    0.000    0.000    0.000    0.000 array_exprs.py:426(<listcomp>)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4273(ol_np_empty_like)
      152    0.000    0.000    0.000    0.000 __init__.py:660(update)
       35    0.000    0.000    0.000    0.000 dispatcher.py:341(<listcomp>)
      138    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
        1    0.000    0.000    0.000    0.000 polynomial.py:704(polyval)
        8    0.000    0.000    0.000    0.000 tokenize.py:329(find_cookie)
       17    0.000    0.000    0.000    0.000 inspect.py:2798(__hash__)
        2    0.000    0.000    0.000    0.000 __init__.py:581(<genexpr>)
       12    0.000    0.000    0.000    0.000 core.py:287(wrapper)
       32    0.000    0.000    0.000    0.000 ssa.py:140(_get_scope)
        4    0.000    0.000    0.000    0.000 arrayobj.py:4227(numpy_empty_nd)
        1    0.000    0.000    0.000    0.000 builtins.py:393(UnaryNot)
        1    0.000    0.000    0.000    0.000 Image.py:175(Dither)
       94    0.000    0.000    0.000    0.000 inline_closurecall.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 Image.py:188(Quantize)
        6    0.000    0.000    0.000    0.000 core.py:1146(__init__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:228(_recursive_repr)
       43    0.000    0.000    0.000    0.000 __init__.py:237(_releaseLock)
        7    0.000    0.000    0.000    0.000 scalars.py:100(__init__)
      334    0.000    0.000    0.000    0.000 enum.py:1244(name)
       20    0.000    0.000    0.000    0.000 builtins.py:141(choose_result_bitwidth)
        1    0.000    0.000    0.000    0.000 patches.py:2674(_Base)
      185    0.000    0.000    0.000    0.000 misc.py:320(key)
      169    0.000    0.000    0.000    0.000 rcsetup.py:59(func)
      178    0.000    0.000    0.000    0.000 npytypes.py:541(key)
        2    0.000    0.000    0.000    0.000 options.py:100(include_default_options)
        7    0.000    0.000    0.000    0.000 decorator.py:127(update)
       66    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       31    0.000    0.000    0.000    0.000 ipaddress.py:1721(_parse_hextet)
       15    0.000    0.000    0.000    0.000 rcsetup.py:85(_listify_validator)
      156    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
        2    0.000    0.000    0.000    0.000 npytypes.py:401(need_shaped_indexing)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:2061(<dictcomp>)
       86    0.000    0.000    0.000    0.000 utils.py:189(use_new_style_errors)
        1    0.000    0.000    0.000    0.000 _common.py:47(get_package)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        1    0.000    0.000    0.000    0.000 c_parser.py:17(CParser)
      136    0.000    0.000    0.000    0.000 ir.py:1038(infer_constant)
       10    0.000    0.000    0.000    0.000 dataclasses.py:401(_tuple_str)
        1    0.000    0.000    0.000    0.000 datetime.py:2297(timezone)
        1    0.000    0.000    0.000    0.000 core.py:3115(view)
       36    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 base.py:167(BaseContext)
       47    0.000    0.000    0.000    0.000 _parser.py:297(checkgroupname)
       98    0.000    0.000    0.000    0.000 dis.py:420(_is_backward_jump)
        1    0.000    0.000    0.000    0.000 core.py:3357(__init__)
       73    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
        1    0.000    0.000    0.000    0.000 builtins.py:292(int_impl)
       35    0.000    0.000    0.000    0.000 context.py:30(__init__)
      143    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
      178    0.000    0.000    0.000    0.000 imputils.py:443(impl_ret_untracked)
        1    0.000    0.000    0.000    0.000 intrinsics.py:1(<module>)
      191    0.000    0.000    0.000    0.000 interpreter.py:1449(do_change)
        1    0.000    0.000    0.000    0.000 ffi.py:89(__init__)
        4    0.000    0.000    0.000    0.000 byteflow.py:1297(_unaryop)
