LebwohlLasher5.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.348, Time: 0.554908 s
         9357738 function calls (8858687 primitive calls) in 3.573 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
       15    0.000    0.000    0.000    0.000 cgutils.py:242(_get_be_type)
       33    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1008(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 mathtext.py:185(MathTextParser)
        1    0.000    0.000    0.000    0.000 _mathtext.py:669(StixFonts)
        2    0.000    0.000    0.000    0.000 linalg.py:62(ensure_lapack)
       96    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        1    0.000    0.000    0.000    0.000 models.py:402(__init__)
        5    0.000    0.000    0.000    0.000 typeinfer.py:455(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:780(SliceAttribute)
        6    0.000    0.000    0.000    0.000 __init__.py:103(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:583(set)
        3    0.000    0.000    0.000    0.000 scalars.py:89(can_convert_to)
        2    0.000    0.000    0.000    0.000 core.py:3528(__init__)
        1    0.000    0.000    0.000    0.000 randomimpl.py:409(<lambda>)
        7    0.000    0.000    0.000    0.000 byteflow.py:1102(op_COPY)
       19    0.000    0.000    0.000    0.000 typing.py:904(__hash__)
       56    0.000    0.000    0.000    0.000 pathlib.py:327(_select_from)
       19    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
        2    0.000    0.000    0.000    0.000 datetime.py:1340(__new__)
        4    0.000    0.000    0.000    0.000 extending.py:24(type_callable)
       21    0.000    0.000    0.000    0.000 dataclasses.py:437(_field_assign)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        8    0.000    0.000    0.000    0.000 numerictypes.py:282(issubclass_)
       18    0.000    0.000    0.000    0.000 imputils.py:260(__init__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:763(_MemoMixin)
       30    0.000    0.000    0.000    0.000 base.py:74(<lambda>)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       15    0.000    0.000    0.000    0.000 typing_extensions.py:640(<genexpr>)
        8    0.000    0.000    0.000    0.000 array_exprs.py:133(_translate_expr)
        1    0.000    0.000    0.000    0.000 art3d.py:76(Text3D)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       22    0.000    0.000    0.000    0.000 numbers.py:18(_int_arith_flags)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        1    0.000    0.000    0.000    0.000 ffi.py:193(register_lock_callback)
        1    0.000    0.000    0.000    0.000 colors.py:1207(Normalize)
       14    0.000    0.000    0.000    0.000 array_exprs.py:390(<genexpr>)
       16    0.000    0.000    0.000    0.000 _internal.py:917(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 models.py:302(OpaqueModel)
        1    0.000    0.000    0.000    0.000 pylowering.py:67(PyLower)
        1    0.000    0.000    0.000    0.000 __init__.py:131(CallbackRegistry)
       10    0.000    0.000    0.000    0.000 ast.py:546(_new)
        1    0.000    0.000    0.000    0.000 core.py:257(<listcomp>)
       28    0.000    0.000    0.000    0.000 core.py:673(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:256(_register_at_fork_reinit_lock)
       10    0.000    0.000    0.000    0.000 __init__.py:322(_wrap_deprecated_method)
        3    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 decomp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 passmanagers.py:103(PassManager)
       42    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        1    0.000    0.000    0.000    0.000 isolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:222(BboxBase)
        1    0.000    0.000    0.000    0.000 compressed.py:1(<module>)
       33    0.000    0.000    0.000    0.000 funcdesc.py:108(llvm_func_name)
       63    0.000    0.000    0.000    0.000 functools.py:724(<listcomp>)
        3    0.000    0.000    0.000    0.000 legend_handler.py:434(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:665(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 _matrix_io.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dsolve.py:1(<module>)
        2    0.000    0.000    0.000    0.000 linalg.py:136(_commonType)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3254(__init__)
        4    0.000    0.000    0.000    0.000 typing.py:1529(__mro_entries__)
        3    0.000    0.000    0.000    0.000 __init__.py:218(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        4    0.000    0.000    0.000    0.000 types.py:215(__new)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
        2    0.000    0.000    0.000    0.000 builder.py:115(wrap)
       32    0.000    0.000    0.000    0.000 functions.py:645(key)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
       31    0.000    0.000    0.000    0.000 typeinfer.py:234(__init__)
        1    0.000    0.000    0.000    0.000 dictimpl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
       32    0.000    0.000    0.000    0.000 enum.py:442(<genexpr>)
       17    0.000    0.000    0.000    0.000 ir.py:1305(clear)
       32    0.000    0.000    0.000    0.000 typeof.py:120(_typeof_float)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 eigen.py:1(<module>)
       48    0.000    0.000    0.000    0.000 debuginfo.py:63(__init__)
        2    0.000    0.000    0.000    0.000 enum.py:1751(<listcomp>)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        1    0.000    0.000    0.000    0.000 builtins.py:409(UnorderedCmpOp)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
       10    0.000    0.000    0.000    0.000 axis.py:2198(_make_getset_interval)
       60    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       47    0.000    0.000    0.000    0.000 core.py:4087(<genexpr>)
       41    0.000    0.000    0.000    0.000 overloads.py:18(class_instance_overload)
        1    0.000    0.000    0.000    0.000 contour.py:1369(QuadContourSet)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1650(HermiteE)
       18    0.000    0.000    0.000    0.000 cycler.py:386(<dictcomp>)
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 _decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
       26    0.000    0.000    0.000    0.000 base.py:860(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
        1    0.000    0.000    0.000    0.000 cmathdecl.py:27(CMath_predicate)
        1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
        9    0.000    0.000    0.000    0.000 byteflow.py:425(op_POP_TOP)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        4    0.000    0.000    0.000    0.000 numpy_support.py:222(map_layout)
       10    0.000    0.000    0.000    0.000 registry.py:39(register)
       70    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 mathdecl.py:54(Math_converter)
        1    0.000    0.000    0.000    0.000 lsmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
       35    0.000    0.000    0.000    0.000 core.py:4370(recurse)
        1    0.000    0.000    0.000    0.000 numeric.py:858(outer)
        1    0.000    0.000    0.000    0.000 core.py:47(<dictcomp>)
        1    0.000    0.000    0.000    0.000 listobj.py:175(value)
        1    0.000    0.000    0.000    0.000 data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
       48    0.000    0.000    0.000    0.000 bytecode.py:197(__iter__)
        1    0.000    0.000    0.000    0.000 construct.py:1(<module>)
       13    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sparsetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
       25    0.000    0.000    0.000    0.000 common.py:21(iterator_type)
        1    0.000    0.000    0.000    0.000 ast.py:67(_raise_malformed_node)
        4    0.000    0.000    0.000    0.000 arraydecl.py:577(generic)
        1    0.000    0.000    0.000    0.000 csr.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:221(<listcomp>)
        1    0.000    0.000    0.000    0.000 lil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
       23    0.000    0.000    0.000    0.000 templates.py:1179(bound_function)
        4    0.000    0.000    0.000    0.000 callwrapper.py:212(_simplified_return_type)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:531(Distribution)
        1    0.000    0.000    0.000    0.000 dispatcher.py:237(_DispatcherBase)
        1    0.000    0.000    0.000    0.000 builtins.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:44(Math_atan2)
       25    0.000    0.000    0.000    0.000 templates.py:601(<listcomp>)
        7    0.000    0.000    0.000    0.000 extending.py:172(overload_attribute)
        2    0.000    0.000    0.000    0.000 array_exprs.py:96(_has_explicit_output)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 caching.py:573(Cache)
       25    0.000    0.000    0.000    0.000 templates.py:596(<listcomp>)
        1    0.000    0.000    0.000    0.000 random.py:800(getrandbits)
        1    0.000    0.000    0.000    0.000 static_raise.py:5(RewriteConstRaises)
        1    0.000    0.000    0.000    0.000 core.py:5509(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4298(_zero_fill_array_method)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 npytypes.py:263(__init__)
       16    0.000    0.000    0.000    0.000 __init__.py:1273(append)
       48    0.000    0.000    0.000    0.000 callconv.py:371(_make_call_helper)
       51    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 environment.py:7(Environment)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:24(<listcomp>)
       30    0.000    0.000    0.000    0.000 typing_extensions.py:712(__hash__)
       73    0.000    0.000    0.000    0.000 inspect.py:2747(annotation)
       47    0.000    0.000    0.000    0.000 core.py:4088(<genexpr>)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:338(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 {built-in method now}
        4    0.000    0.000    0.000    0.000 arrayobj.py:3493(_loop_continue)
       21    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
        3    0.000    0.000    0.000    0.000 imputils.py:79(decorate)
        1    0.000    0.000    0.000    0.000 builtins.py:941(Round)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 errors.py:455(WarningsFixer)
        1    0.000    0.000    0.000    0.000 core.py:4578(__init__)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3277(FlatSubIter)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4828(array_asfortranarray)
       68    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 typeof.py:145(_typeof_numpy_scalar)
        1    0.000    0.000    0.000    0.000 npydecl.py:337(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:480(_all)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 _lil.py:20(_lil_base)
       33    0.000    0.000    0.000    0.000 dispatcher.py:166(_get_implementation)
        4    0.000    0.000    0.000    0.000 dataclasses.py:548(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ffi.py:213(OutputString)
        6    0.000    0.000    0.000    0.000 models.py:740(<listcomp>)
       49    0.000    0.000    0.000    0.000 interpreter.py:1844(op_NOP)
        1    0.000    0.000    0.000    0.000 registry.py:10(_NestedContext)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_void_type}
        1    0.000    0.000    0.000    0.000 bufproto.py:1(<module>)
       30    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
       48    0.000    0.000    0.000    0.000 typeinfer.py:1757(unify_finished)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2098(IPv6Interface)
       16    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 arrayobj.py:4261(numpy_empty_like_nd)
        1    0.000    0.000    0.000    0.000 threading.py:555(__init__)
       30    0.000    0.000    0.000    0.000 abstract.py:104(mangling_args)
        1    0.000    0.000    0.000    0.000 listobj.py:148(ListInstance)
       48    0.000    0.000    0.000    0.000 debuginfo.py:73(mark_subprogram)
        2    0.000    0.000    0.000    0.000 <frozen os>:1081(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:216(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:363(__init__)
       22    0.000    0.000    0.000    0.000 ssa.py:297(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:3152(ndim)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 _internal.py:239(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 __init__.py:314(ExecutableNotFoundError)
       16    0.000    0.000    0.000    0.000 npyimpl.py:374(<listcomp>)
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 builtins.py:219(<listcomp>)
       33    0.000    0.000    0.000    0.000 {built-in method _operator.not_}
        3    0.000    0.000    0.000    0.000 numerictypes.py:228(obj2sctype)
        1    0.000    0.000    0.000    0.000 value.py:77(ValueRef)
        1    0.000    0.000    0.000    0.000 colors.py:96(ColorSequenceRegistry)
       33    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
        4    0.000    0.000    0.000    0.000 inspect.py:3059(<dictcomp>)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        5    0.000    0.000    0.000    0.000 datetime.py:528(_check_time_fields)
       35    0.000    0.000    0.000    0.000 multiarray.py:1079(copyto)
       48    0.000    0.000    0.000    0.000 lowering.py:79(init)
        9    0.000    0.000    0.000    0.000 core.py:3532(parseImpl)
       71    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        8    0.000    0.000    0.000    0.000 typing.py:2230(runtime_checkable)
        1    0.000    0.000    0.000    0.000 builder.py:17(wrap)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(ParseBaseException)
       48    0.000    0.000    0.000    0.000 interpreter.py:1847(op_RESUME)
       44    0.000    0.000    0.000    0.000 builtins.py:142(<genexpr>)
       21    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
       20    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
       33    0.000    0.000    0.000    0.000 codegen.py:546(codegen)
        1    0.000    0.000    0.000    0.000 <frozen genericpath>:39(isdir)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(__getitem__)
        1    0.000    0.000    0.000    0.000 builtins.py:205(BinOpMod)
        1    0.000    0.000    0.000    0.000 legend_handler.py:637(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:77(UnicodeModel)
        1    0.000    0.000    0.000    0.000 setobj.py:372(SetInstance)
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
       30    0.000    0.000    0.000    0.000 version.py:453(_parse_letter_version)
       48    0.000    0.000    0.000    0.000 compiler_machinery.py:256(finalized)
       33    0.000    0.000    0.000    0.000 caching.py:85(save_overload)
        6    0.000    0.000    0.000    0.000 numbers.py:197(_get_power_zerodiv_return)
        2    0.000    0.000    0.000    0.000 typeinfer.py:289(<listcomp>)
       15    0.000    0.000    0.000    0.000 results.py:247(__iter__)
       48    0.000    0.000    0.000    0.000 debuginfo.py:79(finalize)
        1    0.000    0.000    0.000    0.000 core.py:1329(make_mask_descr)
        1    0.000    0.000    0.000    0.000 ffi.py:56(register)
        7    0.000    0.000    0.000    0.000 imputils.py:60(lower_getattr_generic)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
        2    0.000    0.000    0.000    0.000 __init__.py:24(extract_version)
        1    0.000    0.000    0.000    0.000 byteflow.py:1135(<listcomp>)
        3    0.000    0.000    0.000    0.000 __init__.py:754(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:1034(_LuatexKpsewhich)
       26    0.000    0.000    0.000    0.000 npydecl.py:93(ufunc)
       42    0.000    0.000    0.000    0.000 builtins.py:150(<genexpr>)
        1    0.000    0.000    0.000    0.000 datetime.py:573(timedelta)
        1    0.000    0.000    0.000    0.000 npydecl.py:168(NumpyRulesArrayOperator)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 mathdecl.py:79(Math_hypot)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
        4    0.000    0.000    0.000    0.000 builtins.py:642(generic)
        1    0.000    0.000    0.000    0.000 mathtext.py:196(__init__)
       14    0.000    0.000    0.000    0.000 typeinfer.py:420(__init__)
        6    0.000    0.000    0.000    0.000 getlimits.py:692(max)
        1    0.000    0.000    0.000    0.000 instructions.py:782(descr)
        1    0.000    0.000    0.000    0.000 base.py:522(get_constant_null)
        4    0.000    0.000    0.000    0.000 builtins.py:666(generic)
        1    0.000    0.000    0.000    0.000 widgets.py:2175(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        4    0.000    0.000    0.000    0.000 arraydecl.py:610(generic)
        1    0.000    0.000    0.000    0.000 transforms.py:10(PassManagerBuilder)
       49    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 builtins.py:626(generic)
        1    0.000    0.000    0.000    0.000 mathdecl.py:105(Math_pow)
        1    0.000    0.000    0.000    0.000 arraymath.py:541(npy_max)
        1    0.000    0.000    0.000    0.000 lsqr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        4    0.000    0.000    0.000    0.000 callwrapper.py:11(__init__)
        5    0.000    0.000    0.000    0.000 core.py:5721(token_map)
        4    0.000    0.000    0.000    0.000 typing.py:2573(overload)
       36    0.000    0.000    0.000    0.000 core.py:4099(<genexpr>)
       25    0.000    0.000    0.000    0.000 results.py:14(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1135(_BaseV4)
       33    0.000    0.000    0.000    0.000 caching.py:82(load_overload)
       11    0.000    0.000    0.000    0.000 dataclasses.py:603(<genexpr>)
        1    0.000    0.000    0.000    0.000 codegen.py:518(CodeLibrary)
        2    0.000    0.000    0.000    0.000 core.py:3379(_generateDefaultName)
       31    0.000    0.000    0.000    0.000 core.py:4098(<genexpr>)
       16    0.000    0.000    0.000    0.000 npyimpl.py:328(_pack_output_values)
       45    0.000    0.000    0.000    0.000 __init__.py:601(__missing__)
        7    0.000    0.000    0.000    0.000 typing_extensions.py:699(__eq__)
        1    0.000    0.000    0.000    0.000 typeconv.py:29(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:227(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:211(BinOpMod)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
        1    0.000    0.000    0.000    0.000 mathdecl.py:89(Math_predicate)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 collections.py:928(_CollectionWithSizes)
        7    0.000    0.000    0.000    0.000 byteflow.py:1038(op_KW_NAMES)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:362(__subclasshook__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:41(<setcomp>)
        1    0.000    0.000    0.000    0.000 serialize.py:207(ReduceMixin)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:32(CompilerPass)
        1    0.000    0.000    0.000    0.000 builtins.py:396(<listcomp>)
        7    0.000    0.000    0.000    0.000 __init__.py:788(__new__)
        5    0.000    0.000    0.000    0.000 byteflow.py:1105(op_SWAP)
        8    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
       23    0.000    0.000    0.000    0.000 targetconfig.py:18(__init__)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:397(<listcomp>)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
       25    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
       16    0.000    0.000    0.000    0.000 typing.py:458(__repr__)
        1    0.000    0.000    0.000    0.000 _datasource.py:536(Repository)
        1    0.000    0.000    0.000    0.000 object_file.py:32(ObjectFileRef)
        4    0.000    0.000    0.000    0.000 cgutils.py:196(__len__)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
       16    0.000    0.000    0.000    0.000 npyimpl.py:321(_unpack_output_values)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
       31    0.000    0.000    0.000    0.000 ir.py:1017(infer_constant)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
       10    0.000    0.000    0.000    0.000 npyimpl.py:78(create_iter_indices)
       26    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        1    0.000    0.000    0.000    0.000 platform.py:783(uname_result)
       21    0.000    0.000    0.000    0.000 byteflow.py:1603(peek)
        1    0.000    0.000    0.000    0.000 builtins.py:410(<listcomp>)
       24    0.000    0.000    0.000    0.000 patches.py:2238(<genexpr>)
        2    0.000    0.000    0.000    0.000 module.py:85(add_named_metadata)
        5    0.000    0.000    0.000    0.000 <frozen os>:818(fsdecode)
       39    0.000    0.000    0.000    0.000 models.py:168(get_argument_type)
       11    0.000    0.000    0.000    0.000 extending.py:298(StructAttribute)
        1    0.000    0.000    0.000    0.000 interpreter.py:2549(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:405(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:910(_search_paths)
        1    0.000    0.000    0.000    0.000 model.py:350(__init__)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3638(CContiguousFlatIter)
       34    0.000    0.000    0.000    0.000 cgutils.py:640(<lambda>)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        6    0.000    0.000    0.000    0.000 __init__.py:597(<genexpr>)
        1    0.000    0.000    0.000    0.000 win32.py:1(<module>)
       15    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 abstract.py:374(ArrayCompatible)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
       16    0.000    0.000    0.000    0.000 base.py:329(nonconst_module_attrs)
        1    0.000    0.000    0.000    0.000 threading.py:838(Thread)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:32(<listcomp>)
        1    0.000    0.000    0.000    0.000 _matrix.py:4(spmatrix)
       29    0.000    0.000    0.000    0.000 mathimpl.py:108(_unary_int_input_wrapper_impl)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        9    0.000    0.000    0.000    0.000 containers.py:463(is_precise)
        1    0.000    0.000    0.000    0.000 _testutils.py:101(_TestPythranFunc)
        1    0.000    0.000    0.000    0.000 __init__.py:435(validate)
        1    0.000    0.000    0.000    0.000 manager.py:11(__init__)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 _dok.py:24(_dok_base)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
       12    0.000    0.000    0.000    0.000 npydecl.py:453(<genexpr>)
       21    0.000    0.000    0.000    0.000 imputils.py:108(lower_constant)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 dispatcher.py:792(Dispatcher)
        1    0.000    0.000    0.000    0.000 linalg.py:115(_LAPACK)
       13    0.000    0.000    0.000    0.000 scalars.py:148(__lt__)
        4    0.000    0.000    0.000    0.000 module.py:219(<genexpr>)
       11    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        4    0.000    0.000    0.000    0.000 dataclasses.py:1437(exec_body_callback)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1219(ZipFile)
        1    0.000    0.000    0.000    0.000 targets.py:27(flatten)
        1    0.000    0.000    0.000    0.000 artist.py:88(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        3    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1183(<listcomp>)
        4    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 __init__.py:863(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 typeconv.py:74(__init__)
        1    0.000    0.000    0.000    0.000 npytypes.py:316(NumpyNdIterType)
